Date,Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price,Body Style,Dealer_Region
12/24/2022,Female,13500,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Janesville
12/24/2022,Male,650000,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Scottsdale
12/24/2022,Male,757000,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,SUV,Austin
12/24/2022,Female,870000,Saturn,SC,Overhead Camshaft,Manual,Pale White,61000,SUV,Middletown
12/24/2022,Male,690000,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11000,SUV,Aurora
12/24/2022,Male,785000,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000,SUV,Greenville
12/24/2022,Male,583000,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41001,SUV,Pasco
12/24/2022,Male,920000,Lexus,GS300,Overhead Camshaft,Manual,Pale White,17001,Passenger,Janesville
12/24/2022,Male,880000,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33001,Hatchback,Scottsdale
12/24/2022,Male,405000,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Hardtop,Greenville
12/24/2022,Male,13500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Aurora
12/24/2022,Male,1100000,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,SUV,Greenville
12/24/2022,Male,1830000,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,Passenger,Pasco
12/24/2022,Male,700000,Mitsubishi,Mirage,DoubleÂ Overhead Camshaft,Auto,Black,9000,SUV,Janesville
12/24/2022,Male,800000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Sedan,Scottsdale
12/24/2022,Male,13500,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,Passenger,Austin
12/24/2022,Male,1415000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,Hardtop,Pasco
12/24/2022,Male,865000,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,SUV,Scottsdale
12/24/2022,Male,13500,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23000,Hatchback,Austin
12/24/2022,Male,13500,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hardtop,Middletown
12/24/2022,Male,850000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,Hardtop,Pasco
12/24/2022,Male,530000,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27001,Hardtop,Greenville
12/24/2022,Male,1105000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20500,Hatchback,Pasco
12/24/2022,Male,13500,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,SUV,Janesville
12/24/2022,Female,1475000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,16500,Hatchback,Scottsdale
12/24/2022,Male,1250000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Austin
12/24/2022,Male,13500,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16001,Hardtop,Aurora
12/24/2022,Male,1960000,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Black,11000,SUV,Aurora
12/25/2022,Male,13500,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Aurora
12/25/2022,Female,2630000,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hatchback,Greenville
12/25/2022,Male,13500,Acura,TL,Overhead Camshaft,Manual,Pale White,14001,Hatchback,Pasco
12/25/2022,Female,13500,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,Hatchback,Janesville
12/25/2022,Male,1400000,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45001,Passenger,Scottsdale
12/25/2022,Male,900000,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25001,Hatchback,Austin
12/25/2022,Male,2150000,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29001,Hatchback,Janesville
12/25/2022,Male,1725000,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14501,Hatchback,Scottsdale
12/25/2022,Male,1755000,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60501,Passenger,Janesville
12/25/2022,Female,1200000,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,14001,SUV,Scottsdale
12/25/2022,Male,13500,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Passenger,Austin
12/25/2022,Male,13500,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28001,Passenger,Middletown
12/25/2022,Male,1650000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,Sedan,Aurora
12/25/2022,Male,1720000,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Greenville
12/25/2022,Female,2560000,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hatchback,Pasco
12/25/2022,Male,1815000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28500,Hatchback,Janesville
12/25/2022,Male,408000,Saturn,SC,Overhead Camshaft,Manual,Pale White,61000,Hardtop,Greenville
12/25/2022,Male,13500,BMW,323i,Overhead Camshaft,Manual,Pale White,21001,Hatchback,Middletown
12/25/2022,Male,917000,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24001,Sedan,Aurora
12/25/2022,Male,13500,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,Passenger,Greenville
12/25/2022,Male,705000,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hardtop,Aurora
12/25/2022,Male,13500,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14001,SUV,Janesville
12/25/2022,Male,13500,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Passenger,Scottsdale
12/25/2022,Female,702000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22001,Hatchback,Austin
12/25/2022,Male,13500,Volvo,C70,Overhead Camshaft,Manual,Pale White,24001,Hatchback,Middletown
12/25/2022,Male,701000,Honda,Accord,Overhead Camshaft,Manual,Black,43001,Sedan,Aurora
12/25/2022,Male,1600000,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22001,SUV,Greenville
12/25/2022,Female,13500,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hatchback,Pasco
12/25/2022,Male,2000000,Toyota,4Runner,Overhead Camshaft,Manual,Black,25001,Sedan,Janesville
12/25/2022,Male,1610000,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85001,SUV,Scottsdale
12/25/2022,Male,1742000,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21201,Sedan,Austin
12/25/2022,Male,1016000,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,25601,SUV,Middletown
12/25/2022,Male,855000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,Sedan,Greenville
12/25/2022,Male,13500,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV,Pasco
12/25/2022,Female,650000,Honda,Accord,Overhead Camshaft,Manual,Pale White,14001,Sedan,Janesville
12/25/2022,Male,860000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,SUV,Scottsdale
12/25/2022,Male,1100000,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12000,Hardtop,Austin
12/25/2022,Female,350000,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Sedan,Middletown
12/25/2022,Male,1012000,Acura,RL,Overhead Camshaft,Manual,Pale White,34200,SUV,Aurora
12/25/2022,Male,1055000,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,Hardtop,Greenville
12/25/2022,Female,876500,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33500,Hardtop,Aurora
12/25/2022,Male,1700000,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49000,SUV,Janesville
12/25/2022,Male,1205000,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31501,SUV,Scottsdale
12/25/2022,Male,395000,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,SUV,Austin
12/25/2022,Male,476000,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12001,Passenger,Middletown
12/25/2022,Male,250000,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,SUV,Aurora
12/25/2022,Female,815000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,Passenger,Greenville
12/25/2022,Male,556000,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Pasco
12/25/2022,Male,580000,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Black,26001,Sedan,Austin
12/25/2022,Male,886000,Ford,F-Series,Overhead Camshaft,Manual,Black,22001,Passenger,Middletown
12/25/2022,Male,970000,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV,Aurora
12/25/2022,Male,920000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23001,Sedan,Greenville
12/25/2022,Male,625000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,SUV,Pasco
12/25/2022,Male,825000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hatchback,Janesville
12/25/2022,Male,695000,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21001,SUV,Scottsdale
12/25/2022,Male,915000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,Sedan,Austin
12/25/2022,Male,976000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,SUV,Middletown
12/25/2022,Male,520000,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43001,SUV,Aurora
12/25/2022,Male,1420000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,Sedan,Greenville
12/25/2022,Male,13500,Ford,Mustang,Overhead Camshaft,Manual,Pale White,43001,Hatchback,Pasco
12/25/2022,Male,900000,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19001,Sedan,Janesville
12/25/2022,Male,470000,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,SUV,Scottsdale
12/25/2022,Female,760000,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Austin
12/25/2022,Male,13500,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,17000,SUV,Middletown
12/25/2022,Male,13500,Acura,RL,Overhead Camshaft,Manual,Pale White,31000,SUV,Greenville
12/25/2022,Male,2410000,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Pasco
12/25/2022,Male,13500,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Janesville
12/25/2022,Female,982500,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31500,Passenger,Scottsdale
12/25/2022,Male,1800000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Austin
12/25/2022,Male,911000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Hatchback,Middletown
12/25/2022,Female,435000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Aurora
12/25/2022,Male,640000,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,14000,Passenger,Greenville
12/25/2022,Male,1030000,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Sedan,Pasco
12/25/2022,Male,910000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,Hardtop,Greenville
12/25/2022,Male,495000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Black,61000,Hatchback,Scottsdale
12/25/2022,Male,756000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hardtop,Janesville
12/25/2022,Male,697000,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Passenger,Middletown
12/25/2022,Male,170000,Volvo,C70,Overhead Camshaft,Manual,Black,17000,Hatchback,Aurora
12/25/2022,Female,555000,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hardtop,Austin
12/25/2022,Female,569000,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Pasco
12/26/2022,Male,1450000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Scottsdale
12/26/2022,Male,13500,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21000,SUV,Austin
12/26/2022,Male,13500,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Middletown
12/26/2022,Male,13500,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Passenger,Aurora
12/26/2022,Male,681000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Greenville
12/26/2022,Female,13500,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hatchback,Aurora
12/26/2022,Male,700000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,Sedan,Greenville
12/26/2022,Female,532500,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36501,Passenger,Pasco
12/26/2022,Female,615000,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20001,Passenger,Janesville
12/26/2022,Male,615000,Nissan,Frontier,Overhead Camshaft,Manual,Black,53001,Hatchback,Scottsdale
12/26/2022,Male,845000,Volvo,V40,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,SUV,Janesville
12/26/2022,Male,345000,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Scottsdale
12/26/2022,Male,1100000,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,SUV,Austin
12/26/2022,Male,957000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Sedan,Middletown
12/26/2022,Male,991000,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,Sedan,Aurora
12/26/2022,Male,1100000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Hatchback,Aurora
12/26/2022,Male,470000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Greenville
12/26/2022,Male,380000,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Pasco
12/26/2022,Male,560000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Janesville
12/26/2022,Male,1010000,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,24000,Passenger,Scottsdale
12/26/2022,Male,513000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,45000,Passenger,Janesville
12/26/2022,Male,915000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Austin
12/26/2022,Female,687500,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62500,Sedan,Austin
12/26/2022,Female,13500,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Middletown
12/26/2022,Male,790000,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hardtop,Aurora
12/27/2022,Male,1511000,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Pale White,29100,Passenger,Pasco
12/27/2022,Male,1310000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville
12/27/2022,Male,13500,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Scottsdale
12/27/2022,Male,13500,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hatchback,Austin
12/27/2022,Female,1580000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,Sedan,Middletown
12/27/2022,Female,13500,Saturn,SC,Overhead Camshaft,Manual,Pale White,61000,Hatchback,Aurora
12/27/2022,Male,340000,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Greenville
12/27/2022,Male,13500,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Pasco
12/27/2022,Male,1537000,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24700,Sedan,Janesville
12/27/2022,Male,1100000,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Scottsdale
12/27/2022,Male,994000,Dodge,Durango,Overhead Camshaft,Manual,Black,22000,SUV,Austin
12/27/2022,Female,13500,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Middletown
12/27/2022,Female,2160000,BMW,528i,Overhead Camshaft,Manual,Pale White,29000,SUV,Aurora
12/27/2022,Male,13500,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Greenville
12/27/2022,Male,1447000,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26700,Sedan,Pasco
12/27/2022,Male,692000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Janesville
12/27/2022,Male,1367000,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20700,SUV,Scottsdale
12/27/2022,Female,1550000,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,17000,Hatchback,Austin
12/27/2022,Male,13500,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,Passenger,Middletown
12/27/2022,Male,13500,Ford,Focus,Overhead Camshaft,Manual,Pale White,17001,Hatchback,Aurora
12/27/2022,Male,13500,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,Hatchback,Greenville
12/27/2022,Female,1470000,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Hatchback,Pasco
12/27/2022,Male,1009000,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22900,Hardtop,Pasco
12/27/2022,Male,2400000,Acura,RL,Overhead Camshaft,Manual,Pale White,31001,SUV,Middletown
12/27/2022,Female,13500,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hardtop,Aurora
12/27/2022,Male,2562000,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21200,Hardtop,Greenville
12/27/2022,Male,2290000,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21001,SUV,Pasco
12/27/2022,Male,1775000,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9501,Hatchback,Janesville
12/27/2022,Male,659500,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16501,SUV,Scottsdale
12/27/2022,Male,505000,BMW,528i,Overhead Camshaft,Manual,Pale White,29001,SUV,Austin
12/27/2022,Male,560000,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,Passenger,Janesville
12/27/2022,Male,701000,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,SUV,Scottsdale
12/27/2022,Male,2600000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,Sedan,Austin
12/27/2022,Male,1205000,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20501,Passenger,Middletown
12/27/2022,Male,1750000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Passenger,Aurora
12/27/2022,Male,1350000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,SUV,Greenville
12/27/2022,Male,2200000,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Pasco
12/27/2022,Male,2330000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,Hatchback,Janesville
12/27/2022,Female,1035000,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,27501,Passenger,Scottsdale
12/27/2022,Male,1350000,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,SUV,Austin
12/27/2022,Male,1410000,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33001,Sedan,Middletown
12/27/2022,Female,1120000,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12001,Sedan,Aurora
12/27/2022,Male,1204000,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19401,SUV,Greenville
12/27/2022,Male,2100000,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hardtop,Janesville
12/27/2022,Male,850000,Lexus,GS400,Overhead Camshaft,Manual,Black,53000,Hatchback,Greenville
12/27/2022,Male,395000,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Pasco
12/27/2022,Female,13500,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Hardtop,Pasco
12/27/2022,Male,350000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Scottsdale
12/27/2022,Female,13500,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,Hardtop,Middletown
12/27/2022,Male,420500,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16500,SUV,Janesville
12/27/2022,Male,13500,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,SUV,Scottsdale
12/27/2022,Male,13500,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Austin
12/27/2022,Male,585000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34000,Sedan,Middletown
12/27/2022,Male,85000,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Aurora
12/27/2022,Male,1225000,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15500,Sedan,Greenville
12/27/2022,Male,431000,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Passenger,Pasco
12/27/2022,Male,1003000,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51300,Sedan,Janesville
12/27/2022,Male,840000,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale
12/27/2022,Male,1000000,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hardtop,Aurora
12/27/2022,Male,977000,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,SUV,Middletown
12/27/2022,Female,725000,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Hardtop,Pasco
12/27/2022,Male,876000,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Greenville
12/27/2022,Male,227000,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Passenger,Pasco
12/27/2022,Male,841000,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28000,Passenger,Janesville
12/27/2022,Male,605000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Scottsdale
12/27/2022,Male,305000,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Hatchback,Austin
12/27/2022,Male,740000,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27001,SUV,Austin
12/27/2022,Female,570000,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27000,Passenger,Janesville
12/27/2022,Male,630000,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,SUV,Scottsdale
12/27/2022,Female,780000,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Austin
12/27/2022,Female,762000,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,SUV,Middletown
12/27/2022,Male,835000,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25000,Hatchback,Aurora
12/27/2022,Male,705000,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,SUV,Greenville
12/27/2022,Female,891000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,SUV,Pasco
12/27/2022,Female,13500,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,Hatchback,Janesville
12/27/2022,Male,680000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,Sedan,Scottsdale
12/27/2022,Male,871000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Passenger,Austin
12/27/2022,Female,765000,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17000,Hatchback,Middletown
12/27/2022,Female,700000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Aurora
12/27/2022,Male,808000,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Greenville
12/27/2022,Male,891000,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20000,Passenger,Pasco
